#{"t_start": 1693773786.888829, "env_id": "None"}
r,l,t
0.0,1,32.012567
0.0,1,32.014408
0.0,1,32.01635
0.0,1,32.018188
0.0,1,32.020018
0.0,1,32.021854
0.0,1,32.023771
0.0,1,32.02568
0.0,1,32.027588
0.0,1,32.02949
0.0,1,32.031437
0.0,1,32.033275
0.0,1,32.035115
0.0,1,32.036939
0.0,1,32.038838
0.0,1,32.040711
0.0,1,32.042611
0.0,1,32.044513
0.0,1,32.046503
0.0,1,32.048345
0.0,1,32.050171
0.0,1,32.052
0.0,1,32.053903
0.0,1,32.055741
0.0,1,32.057583
0.0,1,32.059518
0.0,1,32.061535
0.0,1,32.06337
0.0,1,32.065202
0.0,1,32.067032
0.0,1,32.068945
0.0,1,32.070796
0.0,1,32.072623
0.0,1,32.074473
0.0,1,32.076448
0.0,1,32.078354
0.0,1,32.080213
0.0,1,32.082039
0.0,1,32.083967
0.0,1,32.085805
0.0,1,32.087643
0.0,1,32.089471
0.0,1,32.091415
0.0,1,32.093341
0.0,1,32.095249
0.0,1,32.09709
0.0,1,32.101974
0.0,1,32.103829
0.0,1,32.105654
0.0,1,32.10749
0.0,1,32.109481
0.0,1,32.111377
0.0,1,32.113236
0.0,1,32.115067
0.0,1,32.117001
0.0,1,32.11885
0.0,1,32.120682
0.0,1,32.122507
0.0,1,32.124413
0.0,1,32.126342
0.0,1,32.128277
0.0,1,32.130127
0.0,1,32.132068
0.0,1,32.133893
0.0,1,32.135754
0.0,1,32.137587
0.0,1,32.139499
0.0,1,32.141342
0.0,1,32.143243
0.0,1,32.145175
0.0,1,32.147123
0.0,1,32.148968
0.0,1,32.150806
0.0,1,32.152642
0.0,1,32.154541
0.0,1,32.156366
0.0,1,32.158237
0.0,1,32.160142
0.0,1,32.162197
0.0,1,32.164033
0.0,1,32.165868
0.0,1,32.167699
0.0,1,32.169605
0.0,1,32.171445
0.0,1,32.173275
0.0,1,32.175178
0.0,1,32.177234
0.0,1,32.179088
0.0,1,32.180922
0.0,1,32.182761
0.0,1,32.184673
0.0,1,32.186506
0.0,1,32.188342
0.0,1,32.190171
0.0,1,32.19218
0.0,1,32.194121
0.0,1,32.195952
0.0,1,32.197791
0.0,1,32.199729
0.0,1,32.201583
0.0,1,32.203417
0.0,1,32.205255
0.0,1,32.207165
0.0,1,32.20907
0.0,1,32.210973
0.0,1,32.212859
0.0,1,32.214817
0.0,1,32.216664
0.0,1,32.218514
0.0,1,32.22034
0.0,1,32.22226
0.0,1,32.224101
0.0,1,32.225992
0.0,1,32.227884
0.0,1,32.229861
0.0,1,32.2317
0.0,1,32.233547
0.0,1,32.235372
0.0,1,32.237266
0.0,1,32.239107
0.0,1,32.24096
0.0,1,32.242874
0.0,1,32.244888
0.0,1,32.246826
0.0,1,32.248828
0.0,1,32.250806
0.0,1,32.252901
0.0,1,32.254885
0.0,1,32.256858
0.0,1,32.25883
0.0,1,32.260963
0.0,1,32.262977
0.0,1,32.265008
0.0,1,32.266955
0.0,1,32.269028
0.0,1,32.271045
0.0,1,32.273073
0.0,1,32.275076
0.0,1,32.277201
0.0,1,32.279166
0.0,1,32.281013
0.0,1,32.282851
0.0,1,32.284803
0.0,1,32.286655
0.0,1,32.288492
0.0,1,32.290326
0.0,1,32.295799
0.0,1,32.297669
0.0,1,32.299521
0.0,1,32.301373
0.0,1,32.303303
0.0,1,32.305149
0.0,1,32.306984
0.0,1,32.308888
0.0,1,32.310945
0.0,1,32.312803
0.0,1,32.314635
0.0,1,32.316466
0.0,1,32.318382
0.0,1,32.320212
0.0,1,32.322061
0.0,1,32.323958
0.0,1,32.32603
0.0,1,32.327891
0.0,1,32.329722
0.0,1,32.331566
0.0,1,32.333485
0.0,1,32.335322
0.0,1,32.337153
0.0,1,32.338982
0.0,1,32.340951
0.0,1,32.342847
0.0,1,32.344731
0.0,1,32.34657
0.0,1,32.34851
0.0,1,32.350344
0.0,1,32.352184
0.0,1,32.354005
0.0,1,32.355913
0.0,1,32.357821
0.0,1,32.359756
0.0,1,32.361612
0.0,1,32.363555
0.0,1,32.365383
0.0,1,32.367227
0.0,1,32.369062
0.0,1,32.370963
0.0,1,32.372803
0.0,1,32.374664
0.0,1,32.376562
0.0,1,32.378642
0.0,1,32.380498
0.0,1,32.38233
0.0,1,32.384165
0.0,1,32.386066
0.0,1,32.387899
0.0,1,32.389741
0.0,1,32.391631
0.0,1,32.39365
0.0,1,32.39553
0.0,1,32.39742
0.0,1,32.399254
0.0,1,32.401177
0.0,1,32.403007
0.0,1,32.404841
0.0,1,32.40668
0.0,1,32.408662
0.0,1,32.410564
0.0,1,32.412427
0.0,1,32.414274
0.0,1,32.416225
0.0,1,32.418057
0.0,1,32.41989
0.0,1,32.421713
0.0,1,32.423623
0.0,1,32.425559
0.0,1,32.427474
0.0,1,32.429313
0.0,1,32.431269
0.0,1,32.4331
0.0,1,32.434935
0.0,1,32.43676
0.0,1,32.438666
0.0,1,32.440537
0.0,1,32.445642
0.0,1,32.447499
0.0,1,32.449491
0.0,1,32.451312
0.0,1,32.453126
0.0,1,32.454943
0.0,1,32.456849
0.0,1,32.458793
0.0,1,32.460705
0.0,1,32.462532
0.0,1,32.464473
0.0,1,32.466322
0.0,1,32.468167
0.0,1,32.470003
0.0,1,32.471944
0.0,1,32.473795
0.0,1,32.475699
0.0,1,32.477623
0.0,1,32.479622
0.0,1,32.481461
0.0,1,32.483318
0.0,1,32.485163
0.0,1,32.490408
0.0,1,32.492443
0.0,1,32.49432
0.0,1,32.496171
0.0,1,32.498108
0.0,1,32.499943
0.0,1,32.501753
0.0,1,32.503575
0.0,1,32.5055
0.0,1,32.507367
0.0,1,32.509301
0.0,1,32.511183
0.0,1,32.513154
0.0,1,32.515002
0.0,1,32.516848
0.0,1,32.518678
0.0,1,32.520584
0.0,1,32.522425
0.0,1,32.524281
0.0,1,32.526182
0.0,1,32.528259
0.0,1,32.530123
0.0,1,32.531954
0.0,1,32.5338
0.0,1,32.535713
0.0,1,32.537546
0.0,1,32.539403
0.0,1,32.54128
0.0,1,32.54328
0.0,1,32.54522
0.0,1,32.547073
0.0,1,32.548905
0.0,1,32.550845
0.0,1,32.552679
0.0,1,32.554735
0.0,1,32.556683
0.0,1,32.558672
0.0,1,32.560589
0.0,1,32.56248
0.0,1,32.564329
0.0,1,32.566266
0.0,1,32.568119
0.0,1,32.569957
0.0,1,32.571785
0.0,1,32.573707
0.0,1,32.575672
0.0,1,32.577561
0.0,1,32.579407
0.0,1,32.58136
0.0,1,32.583194
0.0,1,32.585064
0.0,1,32.586906
0.0,1,32.588814
0.0,1,32.590679
0.0,1,32.592583
0.0,1,32.59446
0.0,1,32.59646
0.0,1,32.59828
0.0,1,32.60009
0.0,1,32.601903
0.0,1,32.603798
0.0,1,32.605598
0.0,1,32.607401
0.0,1,32.609376
0.0,1,32.611399
0.0,1,32.613229
0.0,1,32.61504
0.0,1,32.61684
0.0,1,32.618729
0.0,1,32.620539
0.0,1,32.622344
0.0,1,32.62416
0.0,1,32.626177
0.0,1,32.628087
0.0,1,32.629964
0.0,1,32.631816
0.0,1,32.633769
0.0,1,32.635618
0.0,1,32.637424
0.0,1,32.639227
0.0,1,32.641149
0.0,1,32.643045
0.0,1,32.644908
0.0,1,32.646755
0.0,1,32.648676
0.0,1,32.650481
0.0,1,32.65229
0.0,1,32.654121
0.0,1,32.655994
0.0,1,32.657848
0.0,1,32.659742
0.0,1,32.661628
0.0,1,32.663608
0.0,1,32.665436
0.0,1,32.667236
0.0,1,32.669054
0.0,1,32.670931
0.0,1,32.672734
0.0,1,32.674604
0.0,1,32.676551
0.0,1,32.681788
0.0,1,32.683631
0.0,1,32.685444
0.0,1,32.687258
0.0,1,32.689141
0.0,1,32.690982
0.0,1,32.692874
0.0,1,32.694781
0.0,1,32.696722
0.0,1,32.69854
0.0,1,32.70034
0.0,1,32.70215
0.0,1,32.704041
0.0,1,32.705853
0.0,1,32.70769
0.0,1,32.709605
0.0,1,32.711615
0.0,1,32.713459
0.0,1,32.715285
0.0,1,32.71711
0.0,1,32.718984
0.0,1,32.720811
0.0,1,32.722612
0.0,1,32.724492
0.0,1,32.726505
0.0,1,32.728394
0.0,1,32.73025
0.0,1,32.732109
0.0,1,32.734049
0.0,1,32.735883
0.0,1,32.737721
0.0,1,32.739561
0.0,1,32.741561
0.0,1,32.7436
0.0,1,32.745449
0.0,1,32.747278
0.0,1,32.74925
0.0,1,32.751085
0.0,1,32.752932
0.0,1,32.754779
0.0,1,32.756682
0.0,1,32.758606
0.0,1,32.760519
0.0,1,32.76239
0.0,1,32.76434
0.0,1,32.766187
0.0,1,32.768026
0.0,1,32.76987
0.0,1,32.771785
0.0,1,32.773626
0.0,1,32.775536
0.0,1,32.777455
0.0,1,32.779435
0.0,1,32.781277
0.0,1,32.783139
0.0,1,32.784979
0.0,1,32.786887
0.0,1,32.788731
0.0,1,32.790583
0.0,1,32.792503
0.0,1,32.794552
0.0,1,32.796426
0.0,1,32.798255
0.0,1,32.8001
0.0,1,32.801998
0.0,1,32.803841
0.0,1,32.805683
0.0,1,32.807484
0.0,1,32.809474
0.0,1,32.811373
0.0,1,32.813342
0.0,1,32.815356
0.0,1,32.81748
0.0,1,32.819466
0.0,1,32.821432
0.0,1,32.823407
0.0,1,32.825524
0.0,1,32.827516
0.0,1,32.829504
0.0,1,32.831476
0.0,1,32.833615
0.0,1,32.835594
0.0,1,32.837585
0.0,1,32.839586
0.0,1,32.841711
0.0,1,32.843742
0.0,1,32.845705
0.0,1,32.847558
0.0,1,32.849512
0.0,1,32.851347
0.0,1,32.853187
0.0,1,32.85504
0.0,1,32.856945
0.0,1,32.858898
0.0,1,32.860812
0.0,1,32.862676
0.0,1,32.864628
0.0,1,32.866477
0.0,1,32.868309
0.0,1,32.870145
0.0,1,32.875176
0.0,1,32.877129
0.0,1,32.879014
0.0,1,32.880855
0.0,1,32.88282
0.0,1,32.884674
0.0,1,32.886522
0.0,1,32.888369
0.0,1,32.890283
0.0,1,32.892239
0.0,1,32.894201
0.0,1,32.896057
0.0,1,32.898015
0.0,1,32.899854
0.0,1,32.901695
0.0,1,32.903527
0.0,1,32.905449
0.0,1,32.90729
0.0,1,32.909225
0.0,1,32.911125
0.0,1,32.913105
0.0,1,32.914946
0.0,1,32.916783
0.0,1,32.918617
0.0,1,32.920551
0.0,1,32.922388
0.0,1,32.924226
0.0,1,32.926208
0.0,1,32.928251
0.0,1,32.930099
0.0,1,32.931939
0.0,1,32.933778
0.0,1,32.935691
0.0,1,32.937532
0.0,1,32.939372
0.0,1,32.941235
0.0,1,32.94322
0.0,1,32.945159
0.0,1,32.946989
0.0,1,32.948829
0.0,1,32.950765
0.0,1,32.952617
0.0,1,32.954467
0.0,1,32.956302
0.0,1,32.958283
0.0,1,32.960244
0.0,1,32.962128
0.0,1,32.963974
0.0,1,32.965927
0.0,1,32.967765
0.0,1,32.969601
0.0,1,32.971438
0.0,1,32.973358
0.0,1,32.975289
0.0,1,32.977254
0.0,1,32.979123
0.0,1,32.981074
0.0,1,32.982916
0.0,1,32.984761
0.0,1,32.986602
0.0,1,32.988526
0.0,1,32.990388
0.0,1,32.992328
0.0,1,32.994222
0.0,1,32.996195
0.0,1,32.998041
0.0,1,32.999884
0.0,1,33.001719
0.0,1,33.003633
0.0,1,33.005474
0.0,1,33.007311
0.0,1,33.009308
0.0,1,33.011332
0.0,1,33.013171
0.0,1,33.015011
0.0,1,33.016855
0.0,1,33.01877
0.0,1,33.020612
0.0,1,33.022456
0.0,1,33.02432
0.0,1,33.026323
0.0,1,33.028247
0.0,1,33.030131
0.0,1,33.031974
0.0,1,33.033922
0.0,1,33.035756
0.0,1,33.037598
0.0,1,33.039427
0.0,1,33.041397
0.0,1,33.043325
0.0,1,33.045237
0.0,1,33.0471
0.0,1,33.049086
0.0,1,33.050931
0.0,1,33.052769
0.0,1,33.054621
0.0,1,33.056525
0.0,1,33.058419
0.0,1,33.060394
0.0,1,33.062222
0.0,1,33.067109
0.0,1,33.06896
0.0,1,33.070763
0.0,1,33.072593
0.0,1,33.074562
0.0,1,33.076465
0.0,1,33.078398
0.0,1,33.080244
0.0,1,33.082185
0.0,1,33.084034
0.0,1,33.085866
0.0,1,33.087687
0.0,1,33.089603
0.0,1,33.091493
0.0,1,33.093399
0.0,1,33.095313
0.0,1,33.097262
0.0,1,33.09908
0.0,1,33.100917
0.0,1,33.102743
0.0,1,33.104645
0.0,1,33.106486
0.0,1,33.108403
0.0,1,33.110327
0.0,1,33.112307
0.0,1,33.114171
0.0,1,33.115995
0.0,1,33.117826
0.0,1,33.119731
0.0,1,33.121564
0.0,1,33.123409
0.0,1,33.125336
0.0,1,33.127348
0.0,1,33.129213
0.0,1,33.131042
0.0,1,33.132862
0.0,1,33.134781
0.0,1,33.136622
0.0,1,33.138452
0.0,1,33.14028
0.0,1,33.142312
0.0,1,33.144278
0.0,1,33.14612
0.0,1,33.147954
0.0,1,33.149889
0.0,1,33.151733
0.0,1,33.153588
0.0,1,33.155416
0.0,1,33.157327
0.0,1,33.159246
0.0,1,33.161142
0.0,1,33.162997
0.0,1,33.16495
0.0,1,33.166783
0.0,1,33.168614
0.0,1,33.170454
0.0,1,33.172346
0.0,1,33.174198
0.0,1,33.1761
0.0,1,33.177979
0.0,1,33.179952
0.0,1,33.181794
0.0,1,33.183625
0.0,1,33.185468
0.0,1,33.187379
0.0,1,33.189203
0.0,1,33.191087
0.0,1,33.19303
0.0,1,33.195083
0.0,1,33.196931
0.0,1,33.19879
0.0,1,33.200617
0.0,1,33.202539
0.0,1,33.204384
0.0,1,33.20622
0.0,1,33.208101
0.0,1,33.210136
0.0,1,33.212009
0.0,1,33.21386
0.0,1,33.215694
0.0,1,33.217607
0.0,1,33.219435
0.0,1,33.221262
0.0,1,33.223078
0.0,1,33.225103
0.0,1,33.227061
0.0,1,33.228927
0.0,1,33.230768
0.0,1,33.2327
0.0,1,33.234521
0.0,1,33.236348
0.0,1,33.238197
0.0,1,33.24011
0.0,1,33.242058
0.0,1,33.244023
0.0,1,33.245881
0.0,1,33.247826
0.0,1,33.249665
0.0,1,33.25149
0.0,1,33.253323
0.0,1,33.258314
0.0,1,33.260352
0.0,1,33.262243
0.0,1,33.264101
0.0,1,33.266044
0.0,1,33.267871
0.0,1,33.269703
0.0,1,33.271544
0.0,1,33.273456
0.0,1,33.275396
0.0,1,33.277323
0.0,1,33.279185
0.0,1,33.281129
0.0,1,33.282958
0.0,1,33.284779
0.0,1,33.286615
0.0,1,33.288519
0.0,1,33.290351
0.0,1,33.29227
0.0,1,33.294223
0.0,1,33.296189
0.0,1,33.298033
0.0,1,33.29987
0.0,1,33.301693
0.0,1,33.303607
0.0,1,33.305445
0.0,1,33.307276
0.0,1,33.30923
0.0,1,33.311255
0.0,1,33.313109
0.0,1,33.314948
0.0,1,33.316767
0.0,1,33.318674
0.0,1,33.320521
0.0,1,33.322364
0.0,1,33.3242
0.0,1,33.326173
0.0,1,33.328093
0.0,1,33.329917
0.0,1,33.331745
0.0,1,33.333686
0.0,1,33.335523
0.0,1,33.337348
0.0,1,33.339184
0.0,1,33.341104
0.0,1,33.343017
0.0,1,33.34491
0.0,1,33.346754
0.0,1,33.348701
0.0,1,33.350538
0.0,1,33.35237
0.0,1,33.354206
0.0,1,33.356104
0.0,1,33.357957
0.0,1,33.359854
0.0,1,33.361746
0.0,1,33.363689
0.0,1,33.365529
0.0,1,33.36737
0.0,1,33.369199
0.0,1,33.371092
0.0,1,33.372917
0.0,1,33.374799
0.0,1,33.376715
0.0,1,33.378722
0.0,1,33.380566
0.0,1,33.382394
0.0,1,33.384228
0.0,1,33.386123
0.0,1,33.387957
0.0,1,33.389788
0.0,1,33.391689
0.0,1,33.393773
0.0,1,33.39565
0.0,1,33.397481
0.0,1,33.399312
0.0,1,33.401222
0.0,1,33.40305
0.0,1,33.404879
0.0,1,33.406697
0.0,1,33.408726
0.0,1,33.410694
0.0,1,33.412544
0.0,1,33.414382
0.0,1,33.416306
0.0,1,33.418141
0.0,1,33.419958
0.0,1,33.421787
0.0,1,33.423698
0.0,1,33.425656
0.0,1,33.427687
0.0,1,33.429675
0.0,1,33.43177
0.0,1,33.43375
0.0,1,33.435715
0.0,1,33.437683
0.0,1,33.439779
0.0,1,33.441764
0.0,1,33.443758
0.0,1,33.445752
0.0,1,33.451431
0.0,1,33.453467
0.0,1,33.455468
0.0,1,33.457411
0.0,1,33.459495
0.0,1,33.461434
0.0,1,33.463288
0.0,1,33.46513
0.0,1,33.467062
0.0,1,33.468889
0.0,1,33.470718
0.0,1,33.472544
0.0,1,33.474478
0.0,1,33.47639
0.0,1,33.478358
0.0,1,33.480202
0.0,1,33.482132
0.0,1,33.483979
0.0,1,33.485819
0.0,1,33.487647
0.0,1,33.48955
0.0,1,33.491438
0.0,1,33.49336
0.0,1,33.495245
0.0,1,33.497186
0.0,1,33.499009
0.0,1,33.500834
0.0,1,33.502661
0.0,1,33.50457
0.0,1,33.50643
0.0,1,33.50836
0.0,1,33.510288
0.0,1,33.512258
0.0,1,33.514094
0.0,1,33.515915
0.0,1,33.517744
0.0,1,33.519651
0.0,1,33.521482
0.0,1,33.523307
0.0,1,33.525249
0.0,1,33.527326
0.0,1,33.529173
0.0,1,33.531006
0.0,1,33.532829
0.0,1,33.534743
0.0,1,33.536581
0.0,1,33.538414
0.0,1,33.540243
0.0,1,33.542251
0.0,1,33.544148
0.0,1,33.546011
0.0,1,33.547844
0.0,1,33.549787
0.0,1,33.551633
0.0,1,33.553464
0.0,1,33.555295
0.0,1,33.557189
0.0,1,33.559124
0.0,1,33.561047
0.0,1,33.562899
0.0,1,33.564847
0.0,1,33.566683
0.0,1,33.568512
0.0,1,33.570359
0.0,1,33.572249
0.0,1,33.574107
0.0,1,33.576
0.0,1,33.577889
0.0,1,33.57986
0.0,1,33.581712
0.0,1,33.583544
0.0,1,33.585382
0.0,1,33.587291
0.0,1,33.589117
0.0,1,33.590968
0.0,1,33.592904
0.0,1,33.594901
0.0,1,33.596739
0.0,1,33.598576
0.0,1,33.600408
0.0,1,33.602297
0.0,1,33.604138
0.0,1,33.605959
0.0,1,33.607854
0.0,1,33.609976
0.0,1,33.611884
0.0,1,33.613727
0.0,1,33.61556
0.0,1,33.617471
0.0,1,33.619295
0.0,1,33.621149
0.0,1,33.622979
0.0,1,33.624946
0.0,1,33.626867
0.0,1,33.628736
0.0,1,33.630588
0.0,1,33.63255
0.0,1,33.634384
0.0,1,33.636226
0.0,1,33.638056
0.0,1,33.64329
0.0,1,33.64523
0.0,1,33.647079
0.0,1,33.648924
0.0,1,33.650863
0.0,1,33.652702
0.0,1,33.654533
0.0,1,33.656362
0.0,1,33.658353
0.0,1,33.660287
0.0,1,33.66215
0.0,1,33.663999
0.0,1,33.665935
0.0,1,33.667761
0.0,1,33.669595
0.0,1,33.671424
0.0,1,33.673328
0.0,1,33.675264
0.0,1,33.677218
0.0,1,33.679069
0.0,1,33.681006
0.0,1,33.682847
0.0,1,33.684679
0.0,1,33.686515
0.0,1,33.688428
0.0,1,33.690277
0.0,1,33.692198
0.0,1,33.694118
0.0,1,33.69609
0.0,1,33.69793
0.0,1,33.699755
0.0,1,33.701602
0.0,1,33.703514
0.0,1,33.705378
0.0,1,33.707213
0.0,1,33.709145
0.0,1,33.711167
0.0,1,33.713026
0.0,1,33.714864
0.0,1,33.716684
0.0,1,33.718607
0.0,1,33.720448
0.0,1,33.722291
0.0,1,33.724154
0.0,1,33.726132
0.0,1,33.728048
0.0,1,33.729889
0.0,1,33.731722
0.0,1,33.733654
0.0,1,33.735487
0.0,1,33.737314
0.0,1,33.739168
0.0,1,33.741173
0.0,1,33.743072
0.0,1,33.744956
0.0,1,33.746793
0.0,1,33.748739
0.0,1,33.750572
0.0,1,33.752412
0.0,1,33.754237
0.0,1,33.756135
0.0,1,33.758021
0.0,1,33.759991
0.0,1,33.76188
0.0,1,33.76384
0.0,1,33.765673
0.0,1,33.767535
0.0,1,33.769365
0.0,1,33.77125
0.0,1,33.77308
0.0,1,33.774974
0.0,1,33.776908
0.0,1,33.778888
0.0,1,33.780721
0.0,1,33.782557
0.0,1,33.7844
0.0,1,33.786307
0.0,1,33.788131
0.0,1,33.789953
0.0,1,33.791868
0.0,1,33.793952
0.0,1,33.795806
0.0,1,33.797634
0.0,1,33.799469
0.0,1,33.801376
0.0,1,33.8032
0.0,1,33.805041
0.0,1,33.80686
0.0,1,33.808853
0.0,1,33.810783
0.0,1,33.812653
0.0,1,33.81449
0.0,1,33.816415
0.0,1,33.818248
0.0,1,33.820072
0.0,1,33.821889
0.0,1,33.8238
0.0,1,33.825714
0.0,1,33.827615
0.0,1,33.829484
0.0,1,33.834444
0.0,1,33.836263
0.0,1,33.83808
0.0,1,33.839889
0.0,1,33.841897
0.0,1,33.843815
0.0,1,33.845685
0.0,1,33.847518
0.0,1,33.849464
0.0,1,33.851301
0.0,1,33.853131
0.0,1,33.854964
0.0,1,33.85687
0.0,1,33.858786
0.0,1,33.86073
0.0,1,33.862552
0.0,1,33.864457
0.0,1,33.866253
0.0,1,33.868057
0.0,1,33.869857
0.0,1,33.871746
0.0,1,33.873589
0.0,1,33.875496
0.0,1,33.877401
0.0,1,33.879401
0.0,1,33.881226
0.0,1,33.883067
0.0,1,33.884902
0.0,1,33.886815
0.0,1,33.888659
0.0,1,33.890507
0.0,1,33.8924
0.0,1,33.894453
0.0,1,33.8963
0.0,1,33.898158
0.0,1,33.899984
0.0,1,33.901896
0.0,1,33.903728
0.0,1,33.905544
0.0,1,33.907371
0.0,1,33.909339
0.0,1,33.911225
0.0,1,33.913031
0.0,1,33.914831
0.0,1,33.916781
0.0,1,33.91862
0.0,1,33.920454
0.0,1,33.922287
0.0,1,33.92426
0.0,1,33.926214
0.0,1,33.928121
0.0,1,33.929949
0.0,1,33.932001
0.0,1,33.934045
0.0,1,33.936043
0.0,1,33.938012
0.0,1,33.940103
0.0,1,33.942076
0.0,1,33.944056
0.0,1,33.94604
0.0,1,33.948283
0.0,1,33.950268
0.0,1,33.952243
0.0,1,33.954187
0.0,1,33.956311
0.0,1,33.958324
0.0,1,33.960418
0.0,1,33.962478
0.0,1,33.964509
0.0,1,33.966366
0.0,1,33.968214
0.0,1,33.970046
0.0,1,33.971948
0.0,1,33.973786
0.0,1,33.975684
0.0,1,33.977589
0.0,1,33.979571
0.0,1,33.981418
0.0,1,33.983262
0.0,1,33.985095
0.0,1,33.987001
0.0,1,33.988832
0.0,1,33.99067
0.0,1,33.992584
0.0,1,33.994604
0.0,1,33.996438
0.0,1,33.998286
0.0,1,34.000128
0.0,1,34.002028
0.0,1,34.003861
0.0,1,34.005687
0.0,1,34.007512
0.0,1,34.009494
0.0,1,34.011427
0.0,1,34.013305
0.0,1,34.015148
0.0,1,34.01708
0.0,1,34.018912
0.0,1,34.020741
0.0,1,34.022573
0.0,1,34.028195
0.0,1,34.030149
0.0,1,34.032052
0.0,1,34.033969
0.0,1,34.035977
0.0,1,34.037854
0.0,1,34.039731
0.0,1,34.041671
0.0,1,34.043893
0.0,1,34.045865
0.0,1,34.047771
0.0,1,34.049651
0.0,1,34.051613
0.0,1,34.053444
0.0,1,34.055273
0.0,1,34.057119
0.0,1,34.059114
0.0,1,34.061041
0.0,1,34.062878
0.0,1,34.064726
0.0,1,34.066664
0.0,1,34.068496
0.0,1,34.07032
0.0,1,34.072141
0.0,1,34.074071
0.0,1,34.075971
0.0,1,34.077886
0.0,1,34.079718
0.0,1,34.081654
0.0,1,34.083489
0.0,1,34.085316
0.0,1,34.087146
0.0,1,34.089054
0.0,1,34.090962
0.0,1,34.09289
0.0,1,34.094753
0.0,1,34.096706
0.0,1,34.098535
0.0,1,34.100365
0.0,1,34.102188
0.0,1,34.104108
0.0,1,34.105944
0.0,1,34.107799
0.0,1,34.109774
0.0,1,34.111788
0.0,1,34.113616
0.0,1,34.115443
0.0,1,34.11727
0.0,1,34.119192
0.0,1,34.121027
0.0,1,34.122862
0.0,1,34.124732
0.0,1,34.126745
0.0,1,34.128683
0.0,1,34.130517
0.0,1,34.132357
0.0,1,34.134293
0.0,1,34.136135
0.0,1,34.137971
0.0,1,34.139828
0.0,1,34.14185
0.0,1,34.143764
0.0,1,34.145616
0.0,1,34.147447
0.0,1,34.149378
0.0,1,34.151217
0.0,1,34.15305
0.0,1,34.154886
0.0,1,34.156786
0.0,1,34.158679
0.0,1,34.160619
0.0,1,34.16248
0.0,1,34.164428
0.0,1,34.166271
0.0,1,34.16812
0.0,1,34.16995
0.0,1,34.171861
0.0,1,34.173714
0.0,1,34.175642
0.0,1,34.177554
0.0,1,34.179536
0.0,1,34.181375
0.0,1,34.18323
0.0,1,34.185064
0.0,1,34.186972
0.0,1,34.188804
0.0,1,34.190638
0.0,1,34.192641
0.0,1,34.194668
0.0,1,34.196513
0.0,1,34.19836
0.0,1,34.200195
0.0,1,34.202096
0.0,1,34.203917
0.0,1,34.205737
0.0,1,34.207615
0.0,1,34.209607
0.0,1,34.211492
0.0,1,34.213336
0.0,1,34.215173
0.0,1,34.220227
0.0,1,34.222092
0.0,1,34.223979
0.0,1,34.225887
0.0,1,34.227968
0.0,1,34.229819
0.0,1,34.231668
0.0,1,34.233499
0.0,1,34.235478
0.0,1,34.237365
0.0,1,34.239284
0.0,1,34.24124
0.0,1,34.243389
0.0,1,34.245289
0.0,1,34.24713
0.0,1,34.248973
0.0,1,34.250915
0.0,1,34.252754
0.0,1,34.254597
0.0,1,34.256418
0.0,1,34.258413
0.0,1,34.260426
0.0,1,34.262294
0.0,1,34.264144
0.0,1,34.26609
0.0,1,34.267917
0.0,1,34.269741
0.0,1,34.271569
0.0,1,34.273468
0.0,1,34.275386
0.0,1,34.277392
0.0,1,34.279262
0.0,1,34.281199
0.0,1,34.28304
0.0,1,34.284864
0.0,1,34.286699
0.0,1,34.288616
0.0,1,34.290468
0.0,1,34.292388
0.0,1,34.294343
0.0,1,34.296317
0.0,1,34.298153
0.0,1,34.299998
0.0,1,34.301819
0.0,1,34.303729
0.0,1,34.305568
0.0,1,34.307406
0.0,1,34.309387
0.0,1,34.311411
0.0,1,34.313239
0.0,1,34.315073
0.0,1,34.316905
0.0,1,34.31881
0.0,1,34.32065
0.0,1,34.322497
0.0,1,34.324358
0.0,1,34.326322
0.0,1,34.328291
0.0,1,34.330117
0.0,1,34.331944
0.0,1,34.333893
0.0,1,34.335725
0.0,1,34.337559
0.0,1,34.339396
0.0,1,34.341322
0.0,1,34.34323
0.0,1,34.345187
0.0,1,34.347019
0.0,1,34.348967
0.0,1,34.350807
0.0,1,34.352632
0.0,1,34.354499
0.0,1,34.356411
0.0,1,34.358289
0.0,1,34.360254
0.0,1,34.362123
0.0,1,34.364043
0.0,1,34.365855
0.0,1,34.367669
0.0,1,34.369473
0.0,1,34.371348
0.0,1,34.37318
0.0,1,34.375064
0.0,1,34.37705
0.0,1,34.379058
0.0,1,34.380901
0.0,1,34.382741
0.0,1,34.384578
0.0,1,34.386467
0.0,1,34.388299
0.0,1,34.390137
0.0,1,34.392062
0.0,1,34.394199
0.0,1,34.396073
0.0,1,34.397916
0.0,1,34.399753
0.0,1,34.40166
0.0,1,34.40349
0.0,1,34.405312
0.0,1,34.40716
0.0,1,34.412689
0.0,1,34.414568
0.0,1,34.416394
0.0,1,34.418201
0.0,1,34.420102
0.0,1,34.421898
0.0,1,34.423695
0.0,1,34.425619
0.0,1,34.427691
0.0,1,34.429527
0.0,1,34.431337
0.0,1,34.433149
0.0,1,34.435059
0.0,1,34.436883
0.0,1,34.438721
0.0,1,34.440543
0.0,1,34.442538
0.0,1,34.444529
0.0,1,34.446487
0.0,1,34.448498
0.0,1,34.4506
0.0,1,34.45258
0.0,1,34.454555
0.0,1,34.456511
